25	30.6708	4.93389	0.00223913
28.0866	33.7485	4.92139	0.00220443
25.1151	35.3065	0.260095	0.0023082
22.0277	27.6505	4.97503	0.00222623
25	30.6708	4.93389	0.00223913
21.9612	30.6708	4.92828	0.002248
26.689	28.4246	4.97436	0.00223674
28.269	26.3624	4.98727	0.00224268
30.7452	28.7831	4.98686	0.00226616
25	30.6708	4.93389	0.00223913
26.689	28.4246	4.97436	0.00223674
28.0388	30.6708	4.96524	0.00224141
25.3391	26.1784	4.98365	0.00222447
28.269	26.3624	4.98727	0.00224268
26.689	28.4246	4.97436	0.00223674
28.0388	30.6708	4.96524	0.00224141
30.9343	31.8249	4.97318	0.00224539
28.0866	33.7485	4.92139	0.00220443
22.0277	27.6505	4.97503	0.00222623
26.689	28.4246	4.97436	0.00223674
25	30.6708	4.93389	0.00223913
30.7452	28.7831	4.98686	0.00226616
30.9343	31.8249	4.97318	0.00224539
28.0388	30.6708	4.96524	0.00224141
26.689	28.4246	4.97436	0.00223674
30.7452	28.7831	4.98686	0.00226616
28.0388	30.6708	4.96524	0.00224141
26.1025	23.1861	4.98418	0.00220367
28.269	26.3624	4.98727	0.00224268
25.3391	26.1784	4.98365	0.00222447
29.1279	22.9961	4.98775	0.00222634
32.7002	24.7062	4.99217	0.00226162
31.199	26.5464	4.99104	0.00226372
33.7508	28.5944	4.99273	0.00229674
30.9343	31.8249	4.97318	0.00224539
30.7452	28.7831	4.98686	0.00226616
31.199	26.5464	4.99104	0.00226372
33.7508	28.5944	4.99273	0.00229674
30.7452	28.7831	4.98686	0.00226616
37.4615	36.8646	4.92906	0.00216663
40.433	33.7485	4.9843	0.00238427
40.5769	36.8646	4.92601	0.00219227
36.8893	27.6505	4.99429	0.00231022
37.1553	30.6708	4.99195	0.00234417
33.7508	28.5944	4.99273	0.00229674
36.8893	27.6505	4.99429	0.00231022
39.9888	27.0985	4.99506	0.00232101
40.1941	30.6708	4.99466	0.0023788
34.9506	19.1174	4.97724	0.00220715
34.4425	16.5071	4.94112	0.00210212
37.1403	16.5071	4.94332	0.00210647
38.204	22.4261	4.99152	0.00226564
35.1786	22.6161	4.99083	0.00225722
36.4861	20.8667	4.98608	0.00224158
32.1075	19.1174	4.97682	0.00220408
28.8815	20.2128	4.97733	0.00219078
28.6113	17.5512	4.95111	0.00214107
38.204	22.4261	4.99152	0.00226564
35.7802	24.7062	4.99333	0.00227598
35.1786	22.6161	4.99083	0.00225722
32.7002	24.7062	4.99217	0.00226162
29.1279	22.9961	4.98775	0.00222634
32.4267	21.856	4.98849	0.00224055
45.7731	27.8393	4.99597	0.00236012
48.1005	24.7062	4.99551	0.00231813
48.7787	27.6505	4.99584	0.00236706
38.8603	24.7062	4.99399	0.00228749
41.2294	22.236	4.99229	0.00227334
41.9404	24.7062	4.99464	0.00229826
38.8603	24.7062	4.99399	0.00228749
38.204	22.4261	4.99152	0.00226564
41.2294	22.236	4.99229	0.00227334
36.8893	27.6505	4.99429	0.00231022
38.8603	24.7062	4.99399	0.00228749
39.9888	27.0985	4.99506	0.00232101
35.7802	24.7062	4.99333	0.00227598
38.204	22.4261	4.99152	0.00226564
38.8603	24.7062	4.99399	0.00228749
33.7508	28.5944	4.99273	0.00229674
35.7802	24.7062	4.99333	0.00227598
36.8893	27.6505	4.99429	0.00231022
32.7002	24.7062	4.99217	0.00226162
32.4267	21.856	4.98849	0.00224055
35.1786	22.6161	4.99083	0.00225722
37.7936	19.1174	4.97891	0.00221815
