25	30.6708	4.77536	0.115191
28.0866	33.7485	4.81851	0.115758
25.1151	35.3065	4.78909	0.116256
22.0277	27.6505	4.80429	0.114776
25	30.6708	4.77536	0.115191
21.9612	30.6708	4.81617	0.115191
26.689	28.4246	4.78419	0.114705
28.269	26.3624	4.80873	0.114482
30.7452	28.7831	4.77707	0.114595
25	30.6708	4.77536	0.115191
26.689	28.4246	4.78419	0.114705
28.0388	30.6708	4.80611	0.115018
25.3391	26.1784	4.75734	0.114546
28.269	26.3624	4.80873	0.114482
26.689	28.4246	4.78419	0.114705
28.0388	30.6708	4.80611	0.115018
30.9343	31.8249	4.77174	0.114908
28.0866	33.7485	4.81851	0.115758
22.0277	27.6505	4.80429	0.114776
26.689	28.4246	4.78419	0.114705
25	30.6708	4.77536	0.115191
30.7452	28.7831	4.77707	0.114595
30.9343	31.8249	4.77174	0.114908
28.0388	30.6708	4.80611	0.115018
26.689	28.4246	4.78419	0.114705
30.7452	28.7831	4.77707	0.114595
28.0388	30.6708	4.80611	0.115018
26.1025	23.1861	4.81217	0.114748
28.269	26.3624	4.80873	0.114482
25.3391	26.1784	4.75734	0.114546
29.1279	22.9961	4.82001	0.11477
32.7002	24.7062	4.76771	0.114834
31.199	26.5464	4.80254	0.114667
33.7508	28.5944	4.7593	0.11504
30.9343	31.8249	4.77174	0.114908
30.7452	28.7831	4.77707	0.114595
31.199	26.5464	4.80254	0.114667
33.7508	28.5944	4.7593	0.11504
30.7452	28.7831	4.77707	0.114595
37.4615	36.8646	4.79775	0.120209
40.433	33.7485	4.81137	0.115821
40.5769	36.8646	4.76782	0.1189
36.8893	27.6505	4.79162	0.115689
37.1553	30.6708	4.73166	0.115793
33.7508	28.5944	4.7593	0.11504
36.8893	27.6505	4.79162	0.115689
39.9888	27.0985	4.75543	0.116019
40.1941	30.6708	4.76645	0.116024
34.9506	19.1174	4.79651	0.115514
34.4425	16.5071	4.7649	0.115561
37.1403	16.5071	4.79984	0.115178
38.204	22.4261	4.80935	0.115418
35.1786	22.6161	4.72744	0.115425
36.4861	20.8667	4.76286	0.115342
32.1075	19.1174	4.80693	0.11557
28.8815	20.2128	4.79138	0.114975
28.6113	17.5512	4.79618	0.115186
38.204	22.4261	4.80935	0.115418
35.7802	24.7062	4.79514	0.115189
35.1786	22.6161	4.72744	0.115425
32.7002	24.7062	4.76771	0.114834
29.1279	22.9961	4.82001	0.11477
32.4267	21.856	4.76217	0.115386
45.7731	27.8393	4.78777	0.116034
48.1005	24.7062	4.75273	0.115368
