25	30.6708	0.165533	0.11169
28.0866	33.7485	0.207439	0.11234
25.1151	35.3065	0.170247	0.113038
22.0277	27.6505	0.180178	0.111345
25	30.6708	0.165533	0.11169
21.9612	30.6708	0.204135	0.111716
26.689	28.4246	0.16767	0.111275
28.269	26.3624	0.185155	0.111079
30.7452	28.7831	0.164577	0.111217
25	30.6708	0.165533	0.11169
26.689	28.4246	0.16767	0.111275
28.0388	30.6708	0.181203	0.11156
25.3391	26.1784	0.163396	0.111128
28.269	26.3624	0.185155	0.111079
26.689	28.4246	0.16767	0.111275
28.0388	30.6708	0.181203	0.11156
30.9343	31.8249	0.163279	0.111565
28.0866	33.7485	0.207439	0.11234
22.0277	27.6505	0.180178	0.111345
26.689	28.4246	0.16767	0.111275
25	30.6708	0.165533	0.11169
30.7452	28.7831	0.164577	0.111217
30.9343	31.8249	0.163279	0.111565
28.0388	30.6708	0.181203	0.11156
26.689	28.4246	0.16767	0.111275
30.7452	28.7831	0.164577	0.111217
28.0388	30.6708	0.181203	0.11156
26.1025	23.1861	0.188944	0.111254
28.269	26.3624	0.185155	0.111079
25.3391	26.1784	0.163396	0.111128
29.1279	22.9961	0.213943	0.111302
32.7002	24.7062	0.1628	0.111428
31.199	26.5464	0.17768	0.111244
33.7508	28.5944	0.159157	0.111572
30.9343	31.8249	0.163279	0.111565
30.7452	28.7831	0.164577	0.111217
31.199	26.5464	0.17768	0.111244
33.7508	28.5944	0.159157	0.111572
30.7452	28.7831	0.164577	0.111217
37.4615	36.8646	0.172874	0.115157
40.433	33.7485	0.191609	0.112481
40.5769	36.8646	0.16293	0.114658
36.8893	27.6505	0.168138	0.112152
37.1553	30.6708	0.156384	0.112248
33.7508	28.5944	0.159157	0.111572
36.8893	27.6505	0.168138	0.112152
39.9888	27.0985	0.160335	0.112445
40.1941	30.6708	0.162718	0.1125
34.9506	19.1174	0.172293	0.112006
34.4425	16.5071	0.161753	0.112002
37.1403	16.5071	0.174989	0.111712
38.204	22.4261	0.187324	0.111924
35.1786	22.6161	0.158007	0.111902
36.4861	20.8667	0.162016	0.111878
32.1075	19.1174	0.181863	0.112014
28.8815	20.2128	0.17144	0.11154
28.6113	17.5512	0.172564	0.111716
38.204	22.4261	0.187324	0.111924
35.7802	24.7062	0.171371	0.111769
35.1786	22.6161	0.158007	0.111902
32.7002	24.7062	0.1628	0.111428
29.1279	22.9961	0.213943	0.111302
32.4267	21.856	0.162392	0.11185
45.7731	27.8393	0.168833	0.112479
48.1005	24.7062	0.161387	0.11193
48.7787	27.6505	0.16153	0.112379
38.8603	24.7062	0.160059	0.112106
41.2294	22.236	0.168473	0.111843
