25	30.6708	1.17633	0.246868
28.0866	33.7485	1.89044	0.240738
25.1151	35.3065	1.29605	0.243658
22.0277	27.6505	1.57968	0.224685
25	30.6708	1.17633	0.246868
21.9612	30.6708	1.88099	0.230452
26.689	28.4246	1.26311	0.226189
28.269	26.3624	1.63547	0.221243
30.7452	28.7831	1.21489	0.218106
25	30.6708	1.17633	0.246868
26.689	28.4246	1.26311	0.226189
28.0388	30.6708	1.58855	0.238434
25.3391	26.1784	1.0681	0.222586
28.269	26.3624	1.63547	0.221243
26.689	28.4246	1.26311	0.226189
28.0388	30.6708	1.58855	0.238434
30.9343	31.8249	1.17382	0.223035
28.0866	33.7485	1.89044	0.240738
22.0277	27.6505	1.57968	0.224685
26.689	28.4246	1.26311	0.226189
25	30.6708	1.17633	0.246868
30.7452	28.7831	1.21489	0.218106
30.9343	31.8249	1.17382	0.223035
28.0388	30.6708	1.58855	0.238434
26.689	28.4246	1.26311	0.226189
30.7452	28.7831	1.21489	0.218106
28.0388	30.6708	1.58855	0.238434
26.1025	23.1861	1.6569	0.244143
28.269	26.3624	1.63547	0.221243
25.3391	26.1784	1.0681	0.222586
29.1279	22.9961	1.94185	0.228567
32.7002	24.7062	1.14764	0.219435
31.199	26.5464	1.54113	0.229949
33.7508	28.5944	1.10479	0.236903
30.9343	31.8249	1.17382	0.223035
30.7452	28.7831	1.21489	0.218106
31.199	26.5464	1.54113	0.229949
33.7508	28.5944	1.10479	0.236903
30.7452	28.7831	1.21489	0.218106
37.4615	36.8646	1.45737	0.243744
40.433	33.7485	1.75022	0.231007
40.5769	36.8646	1.1346	0.24476
36.8893	27.6505	1.40375	0.247463
37.1553	30.6708	0.983904	0.247268
33.7508	28.5944	1.10479	0.236903
36.8893	27.6505	1.40375	0.247463
39.9888	27.0985	1.06993	0.249982
40.1941	30.6708	1.13147	0.243618
34.9506	19.1174	1.43749	0.235238
34.4425	16.5071	1.1255	0.248675
37.1403	16.5071	1.50971	0.228532
38.204	22.4261	1.71311	0.236871
35.1786	22.6161	0.962932	0.242326
36.4861	20.8667	1.11147	0.225735
32.1075	19.1174	1.60731	0.246899
28.8815	20.2128	1.31989	0.220677
28.6113	17.5512	1.41649	0.229705
38.204	22.4261	1.71311	0.236871
35.7802	24.7062	1.45387	0.220353
35.1786	22.6161	0.962932	0.242326
32.7002	24.7062	1.14764	0.219435
29.1279	22.9961	1.94185	0.228567
32.4267	21.856	1.10037	0.246923
45.7731	27.8393	1.28951	0.249119
48.1005	24.7062	1.05584	0.220704
48.7787	27.6505	1.07278	0.229172
38.8603	24.7062	1.06389	0.233398
41.2294	22.236	1.31373	0.235409
41.9404	24.7062	1.11086	0.237266
38.8603	24.7062	1.06389	0.233398
38.204	22.4261	1.71311	0.236871
41.2294	22.236	1.31373	0.235409
