25	30.6708	0.080252	0.0593748
28.0866	33.7485	0.0801514	0.0603069
25.1151	35.3065	0.07842	0.0594302
22.0277	27.6505	0.0800033	0.0591123
25	30.6708	0.080252	0.0593748
21.9612	30.6708	0.0793728	0.0589331
26.689	28.4246	0.080227	0.0591504
28.269	26.3624	0.0801126	0.0590276
30.7452	28.7831	0.0794495	0.0591914
25	30.6708	0.080252	0.0593748
26.689	28.4246	0.080227	0.0591504
28.0388	30.6708	0.0800253	0.0594529
25.3391	26.1784	0.0803163	0.0590292
28.269	26.3624	0.0801126	0.0590276
26.689	28.4246	0.080227	0.0591504
28.0388	30.6708	0.0800253	0.0594529
30.9343	31.8249	0.0794596	0.0596939
28.0866	33.7485	0.0801514	0.0603069
22.0277	27.6505	0.0800033	0.0591123
26.689	28.4246	0.080227	0.0591504
25	30.6708	0.080252	0.0593748
30.7452	28.7831	0.0794495	0.0591914
30.9343	31.8249	0.0794596	0.0596939
28.0388	30.6708	0.0800253	0.0594529
26.689	28.4246	0.080227	0.0591504
30.7452	28.7831	0.0794495	0.0591914
28.0388	30.6708	0.0800253	0.0594529
26.1025	23.1861	0.0804947	0.0590124
28.269	26.3624	0.0801126	0.0590276
25.3391	26.1784	0.0803163	0.0590292
29.1279	22.9961	0.0801936	0.0590452
32.7002	24.7062	0.0793752	0.0591179
31.199	26.5464	0.079513	0.0590901
33.7508	28.5944	0.0787989	0.0592394
30.9343	31.8249	0.0794596	0.0596939
30.7452	28.7831	0.0794495	0.0591914
31.199	26.5464	0.079513	0.0590901
33.7508	28.5944	0.0787989	0.0592394
30.7452	28.7831	0.0794495	0.0591914
37.4615	36.8646	0.079534	0.0624831
40.433	33.7485	0.0793596	0.0604558
40.5769	36.8646	0.079508	0.0624306
36.8893	27.6505	0.0787679	0.059325
37.1553	30.6708	0.0787995	0.0596228
33.7508	28.5944	0.0787989	0.0592394
36.8893	27.6505	0.0787679	0.059325
39.9888	27.0985	0.0792063	0.0593835
40.1941	30.6708	0.0792431	0.0596474
34.9506	19.1174	0.0789355	0.0591918
34.4425	16.5071	0.0779047	0.0591831
37.1403	16.5071	0.0778618	0.0591597
38.204	22.4261	0.0791453	0.0592328
35.1786	22.6161	0.0791811	0.0591919
36.4861	20.8667	0.0790572	0.0592018
32.1075	19.1174	0.0792305	0.0591681
28.8815	20.2128	0.0799692	0.0591024
28.6113	17.5512	0.0789664	0.0591592
38.204	22.4261	0.0791453	0.0592328
35.7802	24.7062	0.0789826	0.0592154
35.1786	22.6161	0.0791811	0.0591919
32.7002	24.7062	0.0793752	0.0591179
29.1279	22.9961	0.0801936	0.0590452
32.4267	21.856	0.0795728	0.0591403
45.7731	27.8393	0.0798546	0.0594782
48.1005	24.7062	0.0798377	0.0593403
48.7787	27.6505	0.0798455	0.0594821
38.8603	24.7062	0.0791074	0.0592886
41.2294	22.236	0.0793318	0.0592263
41.9404	24.7062	0.0794797	0.0593139
38.8603	24.7062	0.0791074	0.0592886
38.204	22.4261	0.0791453	0.0592328
41.2294	22.236	0.0793318	0.0592263
36.8893	27.6505	0.0787679	0.059325
38.8603	24.7062	0.0791074	0.0592886
39.9888	27.0985	0.0792063	0.0593835
35.7802	24.7062	0.0789826	0.0592154
